"Name","Team","G","PA","H","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","Fld","BsR","WAR","playerid"
"John Boccabella","- - -","550","1595","320","26","117","148","3","6.0 %","15.4 %",".098",".244",".219",".267",".317",".260","56","16.0","","0.9","1001104"
"Eddie Leon","- - -","592","2092","440","24","165","159","7","7.5 %","17.1 %",".077",".279",".236",".296",".313",".277","67","-19.0","","0.8","1007539"
"Doug Clemens","- - -","451","1057","211","12","99","88","6","10.8 %","15.7 %",".091",".266",".229",".317",".321",".289","78","-1.0","","0.7","1002335"
"Roberto Pena","- - -","587","2064","467","13","174","154","10","5.5 %","11.4 %",".065",".272",".245",".290",".310",".270","70","-33.0","","0.6","1010152"
"Don Hahn","- - -","424","1149","235","7","104","74","11","10.6 %","13.8 %",".067",".271",".236",".319",".303",".290","78","-10.0","","0.4","1005202"
"Coco Laboy","Expos","420","1374","291","28","108","166","0","7.1 %","16.0 %",".120",".260",".233",".289",".354",".289","75","-23.0","","0.4","1007231"
"Chico Ruiz","- - -","565","1255","276","2","133","69","34","4.6 %","13.1 %",".055",".276",".240",".279",".295",".261","60","0.0","","0.3","1011298"
"Dave Campbell","- - -","419","1389","267","20","128","89","29","7.3 %","18.3 %",".097",".251",".213",".272",".311",".266","64","-6.0","","0.3","1001876"
"Jerry Zimmerman","- - -","483","1118","203","3","60","72","1","7.0 %","13.8 %",".035",".238",".204",".269",".239",".232","41","13.0","","0.3","1014445"
"John Kennedy","- - -","853","2324","475","32","237","185","14","6.1 %","19.8 %",".098",".272",".225",".281",".323",".274","70","-39.0","","0.2","1006844"
"Paul Popovich","- - -","679","1909","403","14","176","134","4","6.7 %","7.9 %",".059",".246",".233",".286",".292",".262","60","-8.0","","0.2","1010440"
"Manny Trillo","- - -","344","1311","282","11","100","134","18","7.6 %","12.2 %",".069",".268",".241",".302",".310",".284","66","-8.0","","0.2","1013184"
"Jimmy Stewart","- - -","777","1602","336","8","164","112","38","8.7 %","13.6 %",".068",".272",".237",".306",".305",".279","72","-15.0","","0.2","1012522"
"Dalton Jones","- - -","907","2556","548","41","268","237","20","7.5 %","12.1 %",".108",".255",".235",".295",".343",".288","77","-41.0","","0.1","1006546"
"Darrel Chaney","- - -","636","1759","342","8","173","145","16","10.1 %","19.6 %",".069",".279",".222",".302",".291",".270","63","-25.0","","0.1","1002134"
"Marty Martinez","- - -","436","1038","230","0","97","57","7","6.7 %","10.3 %",".043",".273",".243",".296",".287",".266","69","-19.0","","0.1","1008181"
"Dick Billings","- - -","397","1345","280","16","101","142","6","6.5 %","15.4 %",".076",".259",".227",".281",".304",".265","68","-16.0","","0.0","1000968"
"Tony Muser","- - -","454","1222","298","7","109","105","13","6.5 %","9.6 %",".063",".289",".266",".312",".329",".294","84","-2.0","","-0.1","1009403"
"Rusty Torres","- - -","393","1100","198","21","107","83","12","10.6 %","16.1 %",".113",".233",".208",".296",".321",".281","77","-5.0","","-0.2","1013137"
"Jim Mason","- - -","442","1409","264","11","108","96","1","7.0 %","18.7 %",".073",".250",".207",".262",".280",".252","57","-9.0","","-0.2","1008220"
"Pedro Garcia","- - -","511","1826","368","37","186","175","35","5.3 %","16.9 %",".131",".247",".221",".268",".352",".280","72","-23.0","","-0.3","1004508"
"Tim Johnson","Brewers","348","1175","246","0","95","73","17","5.5 %","16.2 %",".043",".278",".230",".276",".273",".257","57","-2.0","","-0.3","1006506"
"Rowland Office","Braves","325","1069","267","10","102","95","10","7.2 %","11.4 %",".086",".305",".276",".330",".362",".314","86","-28.0","","-0.4","1009741"
"Tom Egan","- - -","367","1084","196","22","74","91","3","7.4 %","31.0 %",".099",".278",".200",".266",".299",".262","62","-22.0","","-0.6","1003702"
"Cap Peterson","- - -","536","1289","269","19","106","122","4","7.8 %","15.1 %",".095",".259",".230",".292",".325",".279","80","-19.0","","-0.6","1010224"
"Pete Mackanin","- - -","283","1000","196","20","98","79","17","5.0 %","19.3 %",".123",".245",".212",".255",".335",".270","61","-9.0","","-0.7","1007912"
"Nate Oliver","- - -","410","1050","216","2","107","45","17","6.9 %","16.4 %",".042",".273",".226",".283",".268",".249","64","-17.0","","-0.7","1009779"
"Syd O'Brien","- - -","378","1130","242","24","135","100","5","5.3 %","13.7 %",".117",".249",".230",".273",".347",".278","68","-21.0","","-0.7","1009702"
"Tommie Aaron","Braves","437","1045","216","13","102","94","9","8.2 %","13.9 %",".099",".256",".229",".292",".327",".281","75","-8.0","","-0.8","1000002"
"Charlie Neal","- - -","350","1308","279","24","127","127","6","9.0 %","15.5 %",".109",".269",".239",".308",".348",".291","73","-30.0","","-0.9","1009473"
"John Stephenson","- - -","451","1076","214","12","83","93","0","5.9 %","11.0 %",".080",".234",".216",".271",".296",".255","63","-23.0","","-1.0","1012497"
"Ted Martinez","- - -","414","1253","270","5","112","91","20","3.6 %","13.0 %",".069",".261",".230",".261",".298",".253","56","-13.0","","-1.1","1008199"
"Hector Torres","- - -","522","1601","311","13","115","89","6","5.5 %","12.2 %",".058",".235",".211",".256",".270",".241","51","-13.0","","-1.1","1013132"
"Jackie Hernandez","- - -","618","1609","308","12","153","121","25","5.8 %","20.1 %",".061",".257",".208",".256",".270",".242","49","-18.0","","-1.7","1005703"
"Rich Morales","- - -","461","1171","205","6","81","64","7","8.1 %","13.6 %",".047",".223",".195",".267",".242",".236","44","-11.0","","-2.6","1009140"
"Gary Sutherland","- - -","929","3264","728","23","302","228","11","6.1 %","6.3 %",".065",".253",".243",".291",".308",".273","66","-50.0","","-2.9","1012739"
"Luis Alvarado","- - -","445","1228","248","5","116","84","11","4.0 %","13.0 %",".057",".244",".214",".247",".271",".234","40","-11.0","","-3.3","1000196"
"Bob Lillis","- - -","719","2299","495","2","175","124","20","3.9 %","4.5 %",".038",".240",".230",".264",".268",".237","49","-23.0","","-3.9","1007606"
"Jack Heidemann","- - -","393","1212","231","9","93","75","5","6.4 %","16.7 %",".057",".248",".212",".264",".268",".241","44","-30.0","","-4.5","1005586"
"Vic Harris","- - -","409","1398","272","9","124","89","30","8.4 %","14.9 %",".073",".251",".217",".284",".290",".266","62","-47.0","","-5.1","1005434"
