"Name","Team","G","PA","H","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","Fld","BsR","WAR","playerid"
"Mickey Cochrane","- - -","1482","6206","1652","119","1041","832","64","13.8 %","3.5 %",".158",".317",".320",".419",".478",".411","133","-2.0","","55.9","1002384"
"Nellie Fox","- - -","2367","10349","2663","35","1279","790","76","6.9 %","2.1 %",".074",".291",".288",".348",".363",".324","95","112.0","","55.3","1004281"
"Cesar Cedeno","- - -","1999","8133","2087","199","1084","976","550","8.2 %","11.5 %",".158",".302",".285",".347",".443",".360","127","-14.0","","55.2","1002100"
"Jose Cruz","- - -","2334","8931","2251","165","1036","1077","317","10.1 %","11.5 %",".136",".307",".284",".354",".420",".345","120","78.0","","55.2","1002841"
"Earl Averill","- - -","1668","7215","2019","238","1224","1164","70","10.7 %","7.2 %",".216",".318",".318",".395",".534",".414","130","-32.0","","55.0","1000378"
"Edd Roush","- - -","1967","8156","2376","68","1099","981","268","5.9 %","3.2 %",".123",".328",".323",".369",".446",".382","127","-6.0","","54.7","1011247"
"Jimmy Collins","- - -","1725","7452","1999","65","1055","983","194","5.7 %","3.9 %",".115",".287",".294",".343",".409",".354","109","121.0","","54.6","1002455"
"Will Clark","- - -","1975","8283","2176","284","1186","1205","67","11.3 %","14.4 %",".193",".326",".303",".384",".497",".380","135","1.0","","54.4","1002318"
"Joe Sewell","- - -","1903","8329","2226","49","1141","1055","74","10.1 %","1.4 %",".101",".312",".312",".391",".413",".376","111","-4.0","","54.3","1011766"
"Heinie Groh","- - -","1676","7035","1774","26","918","566","180","9.9 %","4.9 %",".092",".307",".292",".373",".384",".364","122","35.0","","54.2","1005078"
"Brian Downing","- - -","2319","9309","2099","275","1188","1074","50","12.9 %","12.1 %",".158",".280",".267",".370",".425",".358","124","-16.0","","54.1","1003451"
"Jack Clark","- - -","1987","8230","1826","340","1118","1180","77","15.3 %","17.5 %",".209",".289",".267",".379",".476",".375","137","-22.0","","54.0","1002288"
"Jim Fregosi","- - -","1898","7402","1726","151","844","706","76","9.7 %","14.8 %",".134",".296",".265",".338",".398",".332","113","3.0","","53.8","1004330"
"Boog Powell","- - -","2035","7810","1776","339","889","1187","20","12.8 %","15.7 %",".196",".277",".266",".361",".462",".365","134","-11.0","","53.8","1010482"
"Fred Lynn","- - -","1950","7923","1960","306","1063","1111","72","10.8 %","14.1 %",".201",".296",".283",".360",".484",".371","129","-27.0","","53.8","1007872"
"Dave Bancroft","- - -","1913","8244","2004","32","1048","591","145","10.0 %","5.9 %",".079",".296",".279",".355",".358",".341","100","93.0","","53.8","1000503"
"Bert Campaneris","- - -","2280","9625","2249","79","1181","646","649","6.4 %","11.9 %",".083",".288",".259",".311",".342",".307","95","62.0","","53.7","1001868"
"Vern Stephens","- - -","1720","7240","1859","247","1001","1174","25","9.6 %","9.5 %",".174",".289",".286",".355",".460",".377","118","-2.0","","53.7","1012501"
"Ralph Kiner","- - -","1472","6256","1451","369","971","1015","22","16.2 %","12.0 %",".269",".264",".279",".398",".548",".428","146","-40.0","","53.4","1006923"
"Lou Brock","- - -","2611","11238","3023","149","1610","900","938","6.8 %","15.4 %",".118",".338",".293",".343",".410",".346","115","-50.0","","53.4","1001458"
"Frank Chance","- - -","1286","5099","1273","20","797","596","401","10.9 %","5.6 %",".097",".298",".296",".394",".394",".396","143","47.0","","53.3","1002131"
"Ichiro Suzuki","Mariners","1749","8060","2428","95","1127","605","423","6.2 %","9.3 %",".096",".351",".326",".370",".421",".348","116","119.6","25.7","53.0","1101"
"Jason Giambi","- - -","2102","8509","1948","428","1196","1397","20","15.4 %","17.4 %",".244",".297",".281",".404",".525",".398","143","-66.2","-26.8","52.9","818"
"Joe Judge","- - -","2171","9171","2352","71","1184","1034","213","10.5 %","5.2 %",".122",".310",".298",".378",".420",".374","115","35.0","","52.9","1006644"
"Bill Freehan","Tigers","1771","6899","1591","200","706","758","24","9.1 %","10.9 %",".150",".269",".262",".340",".412",".339","113","27.0","","52.8","1004315"
"Bobby Veach","- - -","1821","7557","2063","64","953","1166","195","7.6 %","4.9 %",".132",".321",".310",".370",".442",".381","125","30.0","","52.8","1013388"
"Mike Cameron","- - -","1918","7884","1700","278","1064","968","297","11.0 %","24.1 %",".195",".301",".249",".338",".444",".344","109","112.2","18.6","52.6","1070"
"Larry Gardner","- - -","1923","7685","1931","27","866","934","165","8.5 %","4.7 %",".096",".301",".289",".355",".384",".351","109","44.0","","52.5","1004528"
"Jim O'Rourke","- - -","1999","9051","2643","62","1729","1203","224","5.6 %","4.0 %",".112",".319",".311",".352",".423",".359","127","-37.0","","52.2","1009839"
"Moises Alou","- - -","1927","7913","2134","332","1109","1287","106","9.3 %","11.3 %",".212",".306",".303",".369",".516",".379","130","24.7","-12.3","51.8","261"
"Roy Thomas","- - -","1470","6575","1537","7","1011","299","244","15.8 %","8.9 %",".043",".200",".290",".413",".333",".374","130","23.0","","51.8","1012992"
"Fred Tenney","- - -","1994","8807","2231","22","1278","688","285","9.9 %","3.8 %",".065",".312",".294",".371",".358",".355","110","84.0","","51.6","1012916"
"Tony Phillips","- - -","2122","9110","2023","160","1300","819","177","14.5 %","16.5 %",".123",".309",".266",".374",".389",".345","111","41.0","","51.5","1010300"
"Bid McPhee","Red Stockings","2135","9409","2250","53","1678","1067","568","10.4 %","4.9 %",".101",".290",".271",".355",".372",".354","106","154.0","","51.4","1008675"
"Buddy Myer","- - -","1923","8187","2131","38","1174","850","156","11.8 %","5.2 %",".103",".318",".303",".389",".406",".369","109","-1.0","","51.4","1009415"
"Toby Harrah","- - -","2140","8767","1954","195","1115","918","238","13.2 %","9.9 %",".131",".274",".264",".365",".395",".349","118","-97.0","","51.0","1005384"
"George Foster","- - -","1972","7812","1925","348","986","1239","51","8.5 %","18.2 %",".206",".296",".274",".338",".480",".360","126","37.0","","50.9","1004250"
"George Burns","- - -","1853","8251","2077","41","1188","611","383","10.6 %","6.8 %",".097",".307",".287",".366",".384",".361","120","70.0","","50.7","1001708"
"John McGraw","- - -","1099","4926","1309","13","1024","462","436","17.0 %","3.3 %",".076",".335",".334",".466",".410",".442","148","3.0","","50.7","1008542"
"Chase Utley","Phillies","1109","4778","1198","188","731","694","110","9.7 %","15.0 %",".215",".309",".290",".377",".505",".384","132","92.7","25.3","50.6","1679"
"Rabbit Maranville","- - -","2670","11256","2605","28","1255","884","291","7.5 %","6.7 %",".081",".277",".258",".318",".340",".314","84","130.0","","50.5","1008099"
"Charlie Keller","- - -","1170","4604","1085","189","725","760","45","17.0 %","10.8 %",".231",".289",".286",".410",".518",".428","154","38.0","","50.4","1006768"
"Gil Hodges","- - -","2071","8104","1921","370","1105","1274","63","11.6 %","14.0 %",".214",".278",".273",".359",".487",".379","121","46.0","","50.4","1005883"
"Al Oliver","- - -","2366","9778","2743","219","1189","1326","84","5.5 %","7.7 %",".148",".309",".303",".344",".451",".352","120","-37.0","","50.2","1009773"
"Ken Singleton","- - -","2082","8559","2029","246","985","1065","21","14.8 %","14.6 %",".154",".310",".282",".388",".436",".370","133","-62.0","","50.2","1012011"
"Ben Chapman","- - -","1717","7420","1958","90","1144","977","287","11.1 %","7.5 %",".138",".320",".302",".383",".440",".379","116","50.0","","50.1","1002141"
"Jake Daubert","- - -","2014","8742","2326","56","1117","722","251","7.1 %","5.6 %",".097",".318",".303",".360",".401",".361","117","23.0","","49.7","1003005"
"Art Fletcher","- - -","1533","6039","1534","32","684","675","159","3.4 %","5.9 %",".088",".293",".277",".319",".365",".328","99","144.0","","49.6","1004149"
"Travis Jackson","Giants","1656","6679","1768","135","833","929","71","6.2 %","8.5 %",".143",".303",".291",".337",".433",".353","102","139.0","","49.6","1006314"
"Heinie Manush","- - -","2008","8416","2524","110","1287","1183","114","6.0 %","4.1 %",".149",".335",".330",".377",".479",".389","121","-1.0","","49.4","1008089"
"Kirby Puckett","Twins","1781","7831","2304","207","1071","1085","134","5.7 %","12.3 %",".159",".342",".318",".360",".477",".365","122","-15.0","","49.4","1010557"
"Fielder Jones","- - -","1788","7894","1920","21","1180","631","359","10.3 %","3.3 %",".062",".358",".285",".368",".347",".353","116","73.0","","49.3","1006555"
"Roger Peckinpaugh","- - -","2012","8383","1876","48","1006","740","205","9.7 %","7.5 %",".076",".281",".259",".336",".335",".326","89","100.0","","48.9","1010116"
"Julio Franco","- - -","2523","9731","2586","173","1285","1194","281","9.4 %","13.8 %",".119",".333",".298",".365",".417",".349","113","-42.2","0.6","48.7","87"
"Dixie Walker","- - -","1905","7666","2064","105","1037","1023","59","10.7 %","4.2 %",".131",".310",".306",".383",".437",".384","121","16.0","","48.6","1013512"
"Tony Oliva","Twins","1675","6879","1917","220","870","947","86","6.5 %","9.4 %",".172",".309",".304",".353",".476",".365","129","56.0","","48.6","1009772"
"Del Pratt","- - -","1836","7609","1996","43","856","970","247","6.7 %","5.2 %",".111",".305",".292",".345",".403",".353","110","35.0","","48.4","1010512"
"Cupid Childs","- - -","1456","6758","1720","20","1214","743","269","14.7 %","3.2 %",".083",".328",".306",".416",".389",".394","125","28.0","","48.4","1002186"
"Mark Grace","- - -","2234","9290","2445","173","1179","1146","70","11.6 %","6.9 %",".139",".309",".303",".383",".442",".363","119","70.8","-3.4","48.4","56"
"Ellis Burks","- - -","1982","8177","2107","352","1253","1206","181","9.7 %","16.4 %",".219",".313",".291",".363",".510",".379","126","-31.9","0.8","48.2","372"
"Omar Vizquel","- - -","2887","11850","2841","80","1432","944","401","8.6 %","9.0 %",".081",".295",".272",".337",".353",".312","85","129.2","3.4","48.1","411"
"Miller Huggins","- - -","1586","6800","1474","9","948","318","324","14.8 %","9.1 %",".049",".303",".265",".382",".314",".353","113","36.0","","48.1","1006148"
"Lance Parrish","- - -","1948","7797","1782","324","856","1070","28","7.8 %","19.6 %",".188",".276",".252",".313",".440",".331","104","39.0","","48.0","1010021"
"Harry Stovey","- - -","1486","6832","1771","122","1492","908","509","9.7 %","9.4 %",".173",".294",".289",".361",".461",".388","135","28.0","","47.7","1012586"
"Tony Fernandez","- - -","2139","8793","2276","94","1057","844","246","7.8 %","8.9 %",".111",".308",".288",".347",".399",".332","102","32.0","","47.7","1004002"
"J.D. Drew","- - -","1559","6153","1437","242","944","795","87","14.0 %","18.5 %",".212",".311",".278",".384",".489",".377","127","77.5","10.6","47.6","1152"
"Buck Ewing","- - -","1315","5770","1625","71","1129","883","354","6.8 %","5.1 %",".153",".311",".303",".351",".456",".376","125","74.0","","47.5","1003881"
"Bernie Williams","Yankees","2074","9053","2336","287","1366","1257","147","11.8 %","13.4 %",".180",".318",".297",".381",".477",".371","125","-152.5","-3.5","47.5","857"
"Roy White","Yankees","1877","7736","1803","160","964","758","233","12.1 %","9.2 %",".133",".281",".271",".360",".404",".348","124","36.0","","47.5","1013890"
"Red Schoendienst","- - -","2216","9222","2449","84","1223","773","89","6.6 %","3.8 %",".098",".293",".289",".337",".387",".334","94","79.0","","47.4","1011600"
"Gene Tenace","- - -","1529","5525","1060","201","653","674","36","17.8 %","18.1 %",".187",".266",".241",".388",".429",".371","138","-9.0","","47.4","1012911"
"Dale Murphy","- - -","2175","9041","2111","398","1197","1266","161","10.9 %","19.3 %",".204",".292",".265",".346",".469",".357","120","-32.0","","47.3","1009355"
"Matt Williams","- - -","1852","7595","1878","378","997","1218","53","6.2 %","17.9 %",".220",".282",".268",".317",".489",".344","109","89.8","-1.5","47.3","77"
"Phil Rizzuto","Yankees","1661","6711","1588","38","877","563","149","9.7 %","5.9 %",".082",".288",".273",".351",".355",".336","97","107.0","","47.2","1011011"
"Wally Schang","- - -","1842","6423","1506","59","769","710","121","13.2 %","8.9 %",".117",".310",".284",".393",".401",".380","121","-21.0","","47.1","1011521"
"Harlond Clift","- - -","1582","6894","1558","178","1070","829","69","15.5 %","10.3 %",".169",".285",".272",".390",".441",".386","115","3.0","","47.1","1002352"
"Roger Bresnahan","- - -","1446","5374","1252","26","682","530","212","13.3 %","6.8 %",".098",".282",".279",".386",".377",".374","129","-15.0","","46.8","1001396"
"Frank Howard","- - -","1895","7353","1774","382","864","1119","8","10.6 %","19.9 %",".225",".297",".273",".352",".499",".374","140","-111.0","","46.8","1006080"
"Jorge Posada","Yankees","1825","7150","1664","275","900","1065","20","13.1 %","20.3 %",".201",".315",".273",".374",".474",".366","122","-31.0","-41.7","46.7","841"
"Chuck Klein","- - -","1753","7168","2076","300","1168","1201","79","8.4 %","7.3 %",".223",".314",".320",".379",".543",".413","134","-40.0","","46.5","1006991"
"Donie Bush","- - -","1946","8734","1804","9","1280","436","404","13.3 %","5.7 %",".050",".268",".250",".356",".300",".331","99","-34.0","","46.5","1001749"
"Hugh Duffy","- - -","1737","7827","2282","106","1552","1302","574","8.5 %","4.0 %",".125",".338",".324",".384",".449",".398","120","67.0","","46.5","1003533"
"Carlos Delgado","- - -","2034","8657","2038","473","1241","1512","14","12.8 %","20.2 %",".266",".303",".280",".383",".546",".390","135","-60.8","-27.7","46.3","1297"
"Earle Combs","Yankees","1455","6507","1866","58","1186","632","96","10.3 %","4.3 %",".138",".334",".325",".397",".462",".392","127","6.0","","46.3","1002478"
"Brett Butler","- - -","2180","9545","2375","54","1359","578","558","11.8 %","9.5 %",".086",".319",".290",".377",".376",".345","115","-83.0","","46.3","1001772"
"Babe Herman","- - -","1552","6226","1818","181","882","997","94","8.4 %","8.9 %",".207",".336",".324",".383",".532",".413","138","-31.0","","46.2","1005691"
"Augie Galan","- - -","1742","7003","1706","100","1004","830","123","14.0 %","5.6 %",".132",".295",".287",".390",".419",".385","126","19.0","","46.2","1004440"
"Davey Lopes","- - -","1789","7340","1671","155","1023","614","557","11.3 %","11.6 %",".125",".281",".263",".349",".388",".348","118","-28.0","","46.1","1007750"
"Devon White","- - -","1906","8080","1934","208","1125","846","346","6.7 %","18.9 %",".156",".305",".263",".319",".419",".330","100","137.0","","46.0","1013862"
"Johnny Damon","- - -","2415","10693","2723","231","1643","1120","404","9.2 %","11.5 %",".149",".306",".286",".353",".435",".349","108","-16.1","27.0","46.0","185"
"Jose Canseco","- - -","1884","8129","1877","462","1186","1407","200","11.1 %","23.9 %",".249",".299",".266",".353",".515",".375","130","-31.0","","45.9","1001918"
"Art Devlin","- - -","1313","5241","1185","10","603","505","285","11.0 %","6.3 %",".070",".287",".269",".364",".338",".353","116","46.0","","45.8","1003248"
"Don Mattingly","Yankees","1771","7722","2153","222","1007","1099","14","7.6 %","5.7 %",".164",".300",".307",".358",".471",".361","124","32.0","","45.8","1008261"
"Dick Bartell","- - -","2016","8743","2165","79","1130","710","109","8.6 %","7.2 %",".108",".301",".284",".355",".391",".351","99","40.0","","45.7","1000621"
"Dave Parker","- - -","2461","10184","2712","339","1272","1493","154","6.7 %","15.1 %",".181",".314",".290",".339",".471",".352","119","-21.0","","45.7","1010000"
"Felipe Alou","- - -","2082","7908","2101","206","985","852","107","5.3 %","8.9 %",".146",".292",".286",".328",".433",".336","113","54.0","","45.7","1000177"
"Rico Petrocelli","Red Sox","1548","6170","1352","210","653","773","10","10.7 %","15.0 %",".169",".265",".251",".332",".420",".337","107","69.0","","45.7","1010245"
"Hack Wilson","- - -","1348","5556","1461","244","884","1063","52","12.1 %","12.8 %",".238",".320",".307",".395",".545",".423","142","-33.0","","45.6","1014083"
"Amos Otis","- - -","1984","8247","2020","193","1092","1007","341","9.2 %","12.2 %",".149",".295",".277",".343",".425",".351","119","-35.0","","45.6","1009893"
"Bill Nicholson","- - -","1677","6418","1484","235","837","948","27","12.5 %","12.9 %",".198",".279",".268",".365",".465",".387","131","14.0","","45.5","1009554"
"Ken Williams","- - -","1397","5616","1552","196","860","913","154","10.1 %","5.1 %",".211",".310",".319",".393",".530",".419","133","21.0","","45.5","1014012"
"Dolph Camilli","- - -","1490","6352","1482","239","936","950","60","14.9 %","15.1 %",".215",".299",".277",".388",".492",".405","136","24.0","","45.4","1001860"
