"Name","Team","G","PA","H","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","Fld","BsR","WAR","playerid"
"Gil Hatfield","- - -","317","1307","295","6","173","129","81","7.3 %","8.3 %",".071",".269",".248",".315",".319",".315","85","-23.0","","0.2","1005490"
"Jim Connor","Colts","293","1180","247","3","117","129","27","7.2 %","19.4 %",".061",".074",".233",".296",".295",".289","60","14.0","","0.1","1002528"
"Matt Kilroy","- - -","330","1189","236","1","163","103","67","9.9 %","11.2 %",".057",".284",".222",".304",".280",".291","81","-1.0","","0.1","1006910"
"Larry Twitchell","- - -","639","2758","676","19","362","384","84","6.1 %","8.4 %",".093",".283",".263",".313",".356",".313","90","-22.0","","0.0","1013243"
"Bill Hassamaer","- - -","256","1147","305","7","163","178","25","7.3 %","3.8 %",".119",".297",".289",".342",".408",".344","87","-10.0","","0.0","1005477"
"Will Foley","- - -","253","1002","224","0","112","76","0","2.0 %","6.7 %",".044",".240",".228",".244",".272",".239","82","-13.0","","-0.1","1004201"
"George Zettlein","- - -","255","1108","232","0","142","106","8","0.4 %","3.2 %",".023",".217",".210",".213",".233",".209","58","-2.0","","-0.2","1014433"
"Amos Rusie","- - -","484","1754","427","8","209","175","25","1.5 %","11.6 %",".072",".277",".248",".262",".320",".268","55","0.0","","-0.3","1011308"
"Mike Lehane","Solons","277","1106","218","1","113","108","29","7.0 %","14.1 %",".057",".252",".213",".272",".270",".266","66","23.0","","-0.3","1007483"
"Fred Warner","- - -","257","1062","242","1","115","47","0","2.5 %","8.4 %",".041",".263",".234",".254",".275",".245","83","-15.0","","-0.3","1013631"
"Jim Manning","- - -","364","1505","298","8","188","149","68","7.1 %","11.2 %",".082",".240",".215",".278",".297",".281","82","-2.0","","-0.3","1008066"
"Red Ehret","- - -","397","1334","274","4","117","140","15","4.3 %","12.3 %",".052",".249",".217",".252",".269",".246","42","-6.0","","-0.4","1003708"
"Candy Cummings","- - -","247","1085","227","0","148","107","3","1.5 %","4.7 %",".044",".223",".212",".224",".256",".223","68","-1.0","","-0.4","1002872"
"Jackie Hayes","- - -","300","1191","267","10","106","81","0","3.3 %","11.3 %",".098",".267",".233",".260",".331",".268","87","-12.0","","-0.4","1005527"
"Larry Corcoran","- - -","326","1341","287","2","192","111","5","3.9 %","13.9 %",".064",".259",".223",".253",".287",".249","73","-5.0","","-0.4","1002618"
"Billy Lauder","Phillies","248","1019","251","5","116","157","21","5.2 %","",".076",".000",".266",".306",".342",".310","77","-19.0","","-0.5","1007380"
"Kid Nichols","Beaneaters","529","1886","393","12","247","243","19","6.4 %","16.0 %",".066",".270",".226",".281",".292",".274","50","0.0","","-0.6","1009564"
"Frank Bowerman","- - -","306","1158","291","5","112","150","28","2.4 %","0.0 %",".073",".118",".265",".291",".338",".298","71","-12.0","","-0.6","1001253"
"Ed Morris","- - -","317","1157","179","1","100","63","10","3.2 %","19.1 %",".048",".167",".161",".193",".208",".189","41","0.0","","-0.6","1009204"
"Farmer Vaughn","- - -","915","3643","946","21","474","525","92","4.1 %","4.5 %",".091",".288",".274",".307",".365",".313","74","-3.0","","-0.7","1013381"
"Jim Clinton","- - -","426","1820","439","4","247","55","3","4.5 %","4.3 %",".055",".225",".256",".298",".311",".285","98","-22.0","","-0.7","1002357"
"Dick Harley","- - -","378","1642","382","4","189","132","55","6.8 %","",".049",".000",".260",".332",".309",".319","87","-20.0","","-0.8","1005367"
"Ed Crane","- - -","391","1497","335","18","199","84","29","5.7 %","18.1 %",".092",".264",".238",".283",".329",".288","87","-9.0","","-0.8","1002731"
"Kid Carsey","- - -","325","1154","221","2","131","101","17","7.9 %","12.3 %",".043",".239",".213",".281",".257",".266","49","-6.0","","-0.8","1002008"
"Mike Slattery","- - -","374","1549","372","8","229","135","53","4.0 %","6.3 %",".074",".281",".251",".284",".325",".287","83","5.0","","-0.8","1012056"
"Joe Sullivan","- - -","413","1829","492","11","287","227","49","6.3 %","4.4 %",".083",".309",".299",".362",".381",".353","91","-53.0","","-0.9","1012697"
"John Cassidy","- - -","634","2731","650","5","353","191","0","3.1 %","6.5 %",".064",".265",".246",".271",".310",".267","90","-27.0","","-0.9","1002052"
"Adonis Terry","- - -","666","2555","594","15","314","287","106","5.7 %","11.3 %",".096",".290",".249",".295",".344",".302","83","-6.0","","-0.9","1012926"
"Ed Beecher","- - -","283","1276","325","7","148","177","49","5.6 %","3.8 %",".090",".280",".273",".322",".363",".325","90","-18.0","","-0.9","1000768"
"John O'Brien","- - -","501","2141","486","12","246","229","45","7.2 %","4.4 %",".061",".281",".254",".322",".316",".309","73","-14.0","","-1.0","1009696"
"Dan Shannon","- - -","242","1042","225","8","171","111","54","7.4 %","10.3 %",".106",".256",".233",".291",".339",".302","75","-7.0","","-1.0","1011794"
"Henry Boyle","- - -","291","1104","230","10","120","70","7","4.6 %","15.5 %",".082",".239",".219",".258",".301",".258","76","3.0","","-1.0","1001288"
"Leech Maskrey","- - -","418","1668","360","2","190","94","4","3.7 %","",".069",".000",".225",".256",".294",".254","84","16.0","","-1.0","1008214"
"Boileryard Clarke","- - -","511","2025","484","8","245","276","28","4.6 %","6.3 %",".066",".277",".263",".318",".329",".309","69","-11.0","","-1.1","1002267"
"George Creamer","- - -","500","1935","400","1","234","99","","3.7 %","7.5 %",".061",".228",".215",".244",".276",".240","75","-9.0","","-1.2","1002751"
"Parke Wilson","Giants","366","1400","336","3","194","170","54","7.6 %","5.2 %",".060",".271",".265",".327",".325",".317","74","-20.0","","-1.3","1014100"
"Jim Donahue","- - -","341","1386","298","2","133","133","33","7.5 %","6.5 %",".041",".243",".234",".295",".275",".274","74","-1.0","","-1.4","1003369"
"Sadie McMahon","- - -","325","1183","230","3","126","115","17","3.8 %","12.1 %",".043",".232",".204",".240",".246",".234","33","-1.0","","-1.4","1008632"
"Marty Bergen","Beaneaters","344","1355","339","10","180","176","24","3.8 %","8.4 %",".081",".283",".265",".299",".347",".304","65","-11.0","","-1.5","1000873"
"Cherokee Fisher","- - -","252","1167","273","3","179","136","6","1.0 %","2.8 %",".049",".241",".236",".244",".286",".239","76","-6.0","","-1.6","1004078"
"Bill Hutchison","- - -","383","1422","291","12","150","133","26","5.0 %","20.4 %",".078",".265",".216",".255",".293",".258","46","-3.0","","-1.6","1006235"
"Jud Birchall","Athletics","225","1044","254","1","196","51","","3.1 %","",".035",".000",".252",".279",".287",".262","85","1.0","","-1.6","1000975"
"Ed Daily","- - -","640","2703","616","19","396","288","235","4.6 %","10.1 %",".085",".260",".239",".276",".325",".293","88","-20.0","","-1.7","1002933"
"Billy Alvord","- - -","265","1114","270","3","129","109","27","3.9 %","13.9 %",".094",".273",".253",".283",".346",".293","73","-8.0","","-1.7","1000202"
"Silver King","- - -","419","1477","259","4","182","135","24","11.2 %","17.7 %",".069",".239",".198",".290",".267",".271","58","-4.0","","-1.8","1006943"
"Bill Gray","- - -","292","1147","250","1","126","141","23","6.2 %","5.7 %",".073",".271",".242",".303",".315",".298","69","-17.0","","-1.8","1005031"
"Bob Clark","- - -","288","1105","233","1","145","107","71","7.7 %","6.1 %",".049",".238",".230",".296",".280",".287","77","-16.0","","-1.8","1002266"
"George Strief","- - -","362","1424","281","5","145","64","","4.5 %","9.2 %",".068",".200",".207",".242",".275",".239","78","-3.0","","-1.9","1012618"
"Charlie Reipschlager","- - -","296","1148","246","0","99","63","9","3.0 %","",".061",".000",".222",".248",".283",".246","73","-7.0","","-1.9","1010812"
"Mark Baldwin","- - -","348","1238","188","10","109","106","18","6.6 %","29.7 %",".075",".229",".163",".219",".238",".218","31","0.0","","-1.9","1000484"
"Jimmy Peoples","- - -","344","1319","264","7","157","141","55","4.7 %","7.5 %",".068",".242",".211",".252",".279",".253","67","1.0","","-2.1","1010166"
"Bert Cunningham","- - -","357","1250","254","9","145","124","14","5.0 %","18.4 %",".074",".263",".217",".260",".291",".259","57","-1.0","","-2.1","1002876"
"Lou Say","- - -","298","1274","287","5","181","52","0","2.7 %","12.5 %",".061",".239",".232",".253",".292",".250","85","-29.0","","-2.1","1011484"
"Elton Chamberlain","- - -","332","1143","213","9","114","110","27","7.4 %","13.3 %",".084",".240",".203",".267",".286",".264","55","-1.0","","-2.1","1002122"
"Frank Dwyer","- - -","394","1340","287","5","178","136","16","5.2 %","7.1 %",".068",".247",".229",".273",".297",".269","47","-3.0","","-2.2","1003607"
"Harry Lyons","- - -","407","1815","401","7","246","198","120","5.3 %","5.2 %",".055",".257",".234",".277",".289",".280","73","15.0","","-2.2","1007883"
"Charlie Buffinton","- - -","586","2309","543","7","245","255","14","3.9 %","4.9 %",".054",".256",".245",".276",".299",".267","75","-21.0","","-2.2","1001634"
"George Myers","- - -","424","1699","321","5","183","126","72","6.4 %","8.8 %",".047",".222",".203",".260",".250",".251","69","-13.0","","-2.2","1009420"
"Jim Canavan","- - -","539","2304","461","30","322","287","114","10.0 %","7.2 %",".121",".231",".223",".304",".344",".313","74","-15.0","","-2.3","1001906"
"Harry Staley","- - -","288","1026","174","7","91","109","7","6.3 %","15.6 %",".058",".212",".182",".237",".240",".229","36","0.0","","-2.3","1012389"
"Pud Galvin","- - -","731","2788","552","5","278","220","23","1.4 %","24.7 %",".060",".263",".201",".212",".261",".216","55","-6.0","","-2.4","1004469"
"Morgan Murphy","- - -","557","2126","437","10","242","221","52","7.4 %","13.5 %",".056",".269",".225",".288",".282",".279","55","22.0","","-2.4","1009372"
"Eddie Booth","- - -","242","1022","244","1","129","73","4","0.8 %","1.2 %",".051",".243",".241",".247",".292",".245","79","-17.0","","-2.6","1001192"
"Cub Stricker","- - -","1196","5083","1106","12","790","411","278","8.1 %","4.3 %",".056",".243",".239",".306",".294",".297","86","-82.0","","-2.6","1012613"
"Tom O'Brien","- - -","270","1165","257","4","158","61","16","4.5 %","11.1 %",".092",".228",".231",".267",".323",".273","87","-19.0","","-2.7","1009703"
"Harry Wheeler","- - -","257","1145","256","2","152","32","","2.0 %","31.7 %",".069",".164",".228",".244",".297",".245","86","-7.0","","-2.7","1013837"
"Ed Kennedy","- - -","299","1157","225","5","142","23","1","4.1 %","",".055",".000",".204",".239",".259",".233","75","5.0","","-2.8","1006838"
"John Clarkson","- - -","546","2056","432","24","254","232","31","3.9 %","18.6 %",".100",".260",".219",".250",".319",".261","59","-2.0","","-2.8","1002293"
"George Decker","- - -","701","2961","753","25","420","415","112","5.8 %","6.7 %",".099",".289",".276",".324",".376",".331","81","-39.0","","-3.0","1003125"
"Harry Raymond","- - -","315","1344","301","2","167","115","49","4.0 %","9.1 %",".044",".243",".235",".270",".279",".265","65","-10.0","","-3.6","1010733"
"Tommy Dowd","- - -","1182","5314","1333","21","799","449","333","6.2 %","5.8 %",".075",".286",".271",".320",".346",".325","86","-81.0","","-3.7","1003443"
"Malachi Kittridge","- - -","744","2782","547","13","283","257","53","7.7 %","8.9 %",".066",".240",".217",".280",".283",".273","52","26.0","","-3.7","1006983"
"Bob Gilks","- - -","339","1449","320","1","163","142","47","3.4 %","7.0 %",".039",".242",".231",".265",".270",".256","64","0.0","","-3.9","1004707"
"Ted Breitenstein","- - -","444","1520","289","4","173","126","30","9.9 %","10.3 %",".051",".220",".216",".297",".267",".280","54","-7.0","","-4.2","1001383"
"Sam Crane","- - -","373","1420","276","3","183","45","25","4.2 %","17.2 %",".055",".210",".203",".237",".258",".234","69","-22.0","","-4.5","1002733"
"Jiggs Parrott","Colts","318","1366","309","6","175","151","62","2.8 %","6.7 %",".075",".248",".234",".258",".309",".269","44","4.0","","-4.7","1010023"
"Jack Boyle","- - -","1086","4637","1067","23","668","569","125","7.1 %","6.4 %",".074",".277",".253",".315",".327",".308","69","-13.0","","-4.8","1001289"
"Jim Lillie","- - -","390","1541","332","6","179","134","13","1.5 %","14.3 %",".053",".253",".219",".230",".272",".232","63","-8.0","","-5.0","1007608"
"Kid Baldwin","- - -","441","1726","371","7","186","178","40","2.1 %","12.4 %",".078",".254",".221",".243",".299",".249","58","4.0","","-5.0","1000482"
"Jack McGeachy","- - -","608","2530","604","9","345","276","164","2.3 %","5.8 %",".069",".258",".245",".265",".314",".277","68","5.0","","-5.2","1008505"
"Jack Ryan","- - -","388","1475","315","3","177","134","23","4.3 %","10.0 %",".072",".268",".226",".262",".298",".263","51","-16.0","","-6.1","1011337"
"Paul Cook","- - -","378","1452","304","0","172","114","52","4.6 %","11.6 %",".033",".265",".223",".270",".256",".257","60","-31.0","","-6.6","1002574"
"Stump Wiedman","- - -","379","1446","248","2","132","112","11","3.1 %","13.8 %",".030",".206",".177",".203",".207",".193","46","-7.0","","-6.7","1013926"
"Bobby Mathews","- - -","623","2560","504","1","318","162","8","2.9 %","3.1 %",".027",".214",".203",".225",".230",".214","60","-14.0","","-7.3","1008234"
"Gus Weyhing","- - -","549","1957","307","3","163","133","32","5.2 %","26.5 %",".043",".203",".167",".211",".210",".204","20","-2.0","","-10.9","1013820"
