"Name","Team","G","PA","H","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","Fld","BsR","WAR","playerid"
"Sandy Alomar Jr.","- - -","336","1262","306","18","117","137","10","4.8 %","10.6 %",".102",".282",".263",".306",".365",".300","84","4.0","","4.6","221"
"Mark Whiten","- - -","444","1756","394","45","212","194","37","9.5 %","17.7 %",".139",".286",".252",".324",".391",".318","95","8.0","","4.6","1013886"
"Dave Gallagher","- - -","582","1972","477","14","233","164","20","7.5 %","10.8 %",".082",".300",".272",".328",".354",".306","89","-2.0","","4.6","1004448"
"Dwight Smith","Cubs","523","1459","378","32","181","159","39","7.4 %","15.1 %",".148",".319",".285",".341",".433",".343","109","-16.0","","4.6","1012125"
"Dave Anderson","- - -","784","2287","490","19","244","143","49","9.0 %","14.5 %",".076",".279",".242",".312",".318",".285","80","-7.0","","4.6","1000223"
"Gerald Young","- - -","579","2039","433","3","254","110","153","11.0 %","10.1 %",".055",".272",".244",".328",".299",".293","86","4.0","","4.6","1014376"
"Steve Ontiveros","Cubs","421","1633","394","16","153","150","3","11.5 %","11.5 %",".101",".308",".278",".363",".379",".335","95","-16.0","","4.6","1009825"
"Jay Johnstone","- - -","689","1783","420","38","193","206","9","9.6 %","12.0 %",".131",".285",".266",".340",".398",".324","99","-1.0","","4.6","1006463"
"Dave Cash","- - -","511","2052","504","6","206","128","46","6.6 %","4.6 %",".072",".277",".266",".315",".339",".295","82","-1.0","","4.5","1002041"
"Marc Hill","- - -","523","1662","336","26","119","158","1","8.8 %","11.5 %",".092",".245",".228",".298",".321",".278","69","15.0","","4.5","1005828"
"Rico Carty","- - -","404","1626","396","58","168","234","5","9.8 %","9.4 %",".171",".270",".273",".342",".444",".348","114","0.0","","4.5","1002025"
"Mickey Hatcher","- - -","1106","3607","946","38","348","375","11","4.5 %","6.8 %",".097",".290",".280",".313",".377",".305","86","7.0","","4.5","1005488"
"Joe Rudi","- - -","510","1926","422","68","218","288","4","6.4 %","17.6 %",".169",".259",".240",".293",".409",".312","94","9.0","","4.5","1011283"
"Clint Hurdle","- - -","497","1596","360","32","162","193","1","11.0 %","16.4 %",".145",".294",".259",".341",".403",".332","105","-10.0","","4.4","1006216"
"David Green","- - -","465","1505","374","31","168","180","68","5.6 %","18.5 %",".127",".311",".268",".308",".394",".310","94","16.0","","4.4","1004990"
"Mike Cubbage","- - -","506","1607","375","27","164","181","5","9.2 %","10.6 %",".113",".282",".264",".332",".377",".315","90","0.0","","4.4","1002846"
"Steve Lombardozzi","- - -","415","1437","294","20","153","107","13","9.1 %","14.3 %",".115",".262",".233",".307",".347",".293","75","20.0","","4.3","1007721"
"Bobby Murcer","- - -","651","2413","555","78","289","320","37","11.6 %","10.2 %",".161",".266",".266",".351",".427",".345","108","-42.0","","4.3","1009338"
"Dante Bichette","- - -","548","2034","514","59","237","265","54","4.3 %","19.2 %",".163",".308",".270",".303",".434",".325","97","-9.0","","4.3","1000946"
"Billy Ripken","- - -","697","2467","535","13","229","179","20","6.0 %","10.5 %",".065",".266",".241",".291",".306",".273","68","26.0","","4.3","1010977"
"Bob Kearney","- - -","445","1474","316","27","131","133","9","4.5 %","15.9 %",".113",".262",".233",".274",".346",".275","66","20.0","","4.3","1006728"
"Cory Snyder","- - -","980","3762","866","143","421","470","27","5.6 %","25.1 %",".179",".296",".247",".291",".426",".314","93","-38.0","","4.3","1012244"
"Chad Curtis","Angels","289","1178","280","16","153","105","91","10.3 %","13.6 %",".097",".307",".273",".352",".370",".332","101","-3.0","","4.3","1002898"
"Dave Engle","- - -","571","1784","431","31","201","181","5","6.7 %","10.7 %",".126",".279",".262",".311",".388",".312","88","7.0","","4.3","1003781"
"Bill Almon","- - -","1116","3549","816","35","380","287","124","6.9 %","17.4 %",".090",".300",".253",".305",".343",".292","82","-41.0","","4.3","1000174"
"Rene Gonzales","- - -","515","1602","333","15","159","122","21","9.1 %","13.2 %",".074",".269",".237",".313",".311",".288","76","21.0","","4.2","1004844"
"Henry Cotto","- - -","775","2334","569","44","296","210","130","4.6 %","15.1 %",".109",".293",".261",".299",".370",".308","89","-3.0","","4.2","1002664"
"Wayne Krenchicki","- - -","495","1195","283","15","107","124","7","8.9 %","11.8 %",".093",".291",".266",".330",".359",".307","89","14.0","","4.2","1007158"
"Milt Cuyler","Tigers","329","1194","258","6","170","88","63","7.2 %","18.2 %",".084",".298",".242",".305",".326",".296","79","20.0","","4.2","1002915"
"Brian McRae","Royals","497","2122","508","26","248","208","65","5.3 %","15.1 %",".111",".297",".260",".302",".370",".302","83","-4.0","","4.1","1008686"
"Bill Schroeder","- - -","369","1356","303","61","153","152","6","4.3 %","25.3 %",".185",".280",".240",".281",".426",".310","91","-11.0","","4.1","1011618"
"Lenn Sakata","- - -","481","1423","296","25","163","109","30","6.8 %","11.1 %",".100",".243",".230",".286",".330",".279","71","22.0","","4.1","1011375"
"Alvaro Espinoza","- - -","569","1918","460","11","176","131","10","2.9 %","11.8 %",".067",".288",".258",".282",".324",".273","66","18.0","","4.1","1003828"
"Mo Vaughn","Red Sox","338","1292","300","46","149","190","9","11.8 %","18.6 %",".185",".302",".270",".360",".455",".355","113","-8.0","","4.1","899"
"Jerry Martin","- - -","761","2632","609","81","290","318","33","7.1 %","19.9 %",".162",".290",".253",".309",".416",".322","94","-26.0","","4.0","1008174"
"John Shelby","- - -","968","3326","739","70","389","313","98","5.5 %","20.2 %",".125",".283",".239",".281",".364",".287","79","4.0","","4.0","1011853"
"Tino Martinez","Mariners","303","1180","264","37","117","140","2","9.1 %","14.1 %",".159",".264",".252",".321",".411",".322","99","16.0","","4.0","1168"
"Ron Roenicke","- - -","502","1294","256","17","141","113","24","14.7 %","15.1 %",".100",".274",".238",".353",".338",".318","98","2.0","","3.9","1011121"
"Rafael Ramirez","- - -","1518","5887","1432","53","562","484","112","4.5 %","10.5 %",".081",".284",".261",".295",".342",".283","74","-68.0","","3.9","1010673"
"Pat Kelly","- - -","411","1245","279","34","159","156","57","12.4 %","17.8 %",".147",".299",".263",".357",".410",".347","119","-19.0","","3.9","1006810"
"Jerald Clark","- - -","471","1615","377","41","153","193","14","5.0 %","17.6 %",".147",".284",".251",".297",".398",".309","86","25.0","","3.9","1002289"
"Cesar Geronimo","- - -","565","1806","399","27","166","166","29","8.3 %","15.6 %",".110",".283",".247",".314",".358",".298","82","17.0","","3.9","1004639"
"Larry Sheets","- - -","742","2502","607","94","273","339","6","7.0 %","14.0 %",".171",".276",".266",".321",".437",".330","105","-24.0","","3.8","1011852"
"Ricky Jordan","Phillies","586","1962","523","46","228","264","10","3.6 %","13.5 %",".138",".304",".282",".309",".420",".321","100","-8.0","","3.8","1006615"
"Bob Melvin","- - -","627","2060","449","34","169","208","4","4.7 %","18.9 %",".104",".273",".234",".268",".337",".266","64","20.0","","3.8","1008758"
"Sam Horn","- - -","372","1175","249","62","132","179","0","11.1 %","27.0 %",".230",".284",".242",".329",".471",".351","118","-1.0","","3.8","1006029"
"Randy Bush","Twins","1187","3481","763","96","388","409","33","10.0 %","14.5 %",".162",".269",".251",".334",".413",".328","98","-36.0","","3.8","1001756"
"Garth Iorg","Blue Jays","853","2615","633","20","251","238","23","4.4 %","11.4 %",".089",".285",".258",".292",".347",".285","70","20.0","","3.7","1006268"
"Freddie Patek","- - -","491","1744","399","13","200","182","110","6.6 %","12.3 %",".091",".286",".255",".308",".346",".300","83","-22.0","","3.7","1010052"
"Nelson Liriano","- - -","417","1547","359","13","195","130","55","8.1 %","11.7 %",".096",".290",".260",".322",".357",".308","88","-9.0","","3.7","1007650"
"Elliott Maddox","- - -","371","1324","289","9","113","94","8","11.8 %","8.9 %",".077",".276",".256",".350",".332",".309","94","1.0","","3.7","1007947"
"Tim Foli","- - -","870","3463","814","14","316","283","32","3.3 %","4.5 %",".062",".262",".255",".283",".317",".268","63","14.0","","3.7","1004202"
"Jim Norris","- - -","468","1494","338","7","173","110","59","11.6 %","8.6 %",".087",".285",".264",".348",".351",".316","94","6.0","","3.7","1009635"
"Carlos Quintana","Red Sox","416","1557","380","19","163","165","3","9.8 %","13.3 %",".086",".312",".276",".350",".362",".326","96","7.0","","3.7","1010616"
"Pat Kelly","Yankees","321","1137","255","17","122","101","34","5.6 %","16.9 %",".120",".289",".250",".303",".370",".304","86","8.0","","3.7","1006812"
"George Vukovich","- - -","579","1749","430","27","164","203","9","7.3 %","13.1 %",".110",".297",".268",".322",".379",".306","87","16.0","","3.7","1013462"
"Thad Bosley","- - -","732","1755","430","20","183","158","47","8.1 %","15.7 %",".085",".315",".272",".330",".357",".309","89","8.0","","3.6","1001214"
"Chris James","- - -","840","3041","738","81","307","359","26","5.5 %","14.4 %",".147",".282",".261",".304",".408",".315","96","-20.0","","3.6","1006347"
"Greg Olson","- - -","401","1433","309","20","132","131","5","9.6 %","11.0 %",".100",".261",".242",".317",".342",".300","82","-9.0","","3.6","1009792"
"George Scott","- - -","379","1503","341","51","200","198","4","8.8 %","17.2 %",".180",".278",".254",".322",".434",".335","99","5.0","","3.6","1011682"
"Rodney Scott","- - -","622","2458","499","3","300","150","199","11.4 %","11.7 %",".049",".271",".237",".327",".286",".298","83","-25.0","","3.6","1011693"
"Jamie Quirk","- - -","847","2347","506","41","180","227","5","7.4 %","17.3 %",".109",".276",".239",".300",".349",".289","77","-9.0","","3.6","1010621"
"Casey Candaele","- - -","682","2060","464","10","193","131","36","7.7 %","9.8 %",".082",".273",".249",".308",".331",".285","76","11.0","","3.5","1001908"
"Rick Peters","- - -","296","1058","255","2","135","80","20","10.1 %","10.1 %",".065",".309",".277",".356",".343",".315","94","7.0","","3.5","1010237"
"Paul Sorrento","- - -","361","1254","284","45","146","152","4","10.4 %","20.4 %",".177",".292",".256",".334",".433",".337","107","-3.0","","3.5","1012282"
"Ken Reitz","- - -","697","2699","645","45","190","313","4","3.9 %","12.0 %",".116",".275",".255",".288",".371",".291","76","-3.0","","3.4","1010823"
"Lenny Harris","- - -","627","1915","481","10","211","142","67","6.8 %","7.3 %",".060",".294",".276",".328",".335",".303","90","-21.0","","3.4","1394"
"Bob Stinson","Mariners","358","1195","257","26","98","123","3","10.4 %","12.5 %",".119",".271",".253",".341",".372",".323","96","-26.0","","3.4","1012544"
"Mark Bailey","- - -","326","1126","209","24","101","101","2","14.7 %","19.7 %",".117",".261",".220",".337",".337",".303","94","-16.0","","3.3","1000428"
"Alex Cole","- - -","405","1441","348","0","195","73","113","10.9 %","14.6 %",".056",".328",".275",".356",".331",".322","95","-12.0","","3.3","1002411"
"Bob Meacham","Yankees","438","1591","324","8","202","114","58","8.8 %","17.3 %",".071",".287",".236",".313",".308",".288","78","-9.0","","3.3","1008701"
"Steve Lake","- - -","424","1197","267","18","89","108","1","3.6 %","13.3 %",".093",".261",".237",".268",".331",".263","58","30.0","","3.3","1007264"
"Danny Heep","- - -","859","2222","503","30","208","229","12","9.9 %","10.9 %",".101",".275",".257",".330",".357",".307","94","-10.0","","3.2","1005576"
"Kevin Maas","Yankees","375","1384","276","64","166","164","10","12.6 %","21.6 %",".196",".253",".232",".332",".427",".338","110","-6.0","","3.2","1007895"
"Junior Felix","- - -","497","2001","470","42","255","231","48","6.6 %","21.6 %",".138",".311",".257",".308",".394",".311","91","-17.0","","3.2","1003974"
"John Cangelosi","- - -","528","1298","249","7","172","74","104","15.3 %","12.2 %",".071",".269",".235",".361",".305",".319","96","-6.0","","3.2","1001913"
"Alfredo Griffin","- - -","1924","7327","1687","24","759","527","191","4.6 %","9.0 %",".070",".271",".249",".285",".319",".268","63","-28.0","","3.2","1005036"
"Joe Nolan","- - -","592","1633","381","27","156","178","7","9.9 %","11.0 %",".116",".283",".265",".338",".381",".321","95","-44.0","","3.2","1009617"
"Felix Fermin","- - -","695","2423","557","3","217","156","21","6.1 %","4.9 %",".041",".269",".256",".307",".297",".277","68","-6.0","","3.1","1003991"
"Steve Lyons","- - -","758","2388","545","19","264","196","42","6.5 %","15.2 %",".088",".292",".252",".301",".340",".286","74","15.0","","3.1","1007886"
"Tito Landrum","- - -","507","1107","248","13","120","111","17","7.7 %","17.7 %",".104",".295",".249",".309",".353",".293","82","26.0","","3.1","1007305"
"Mike Felder","- - -","763","2374","536","14","308","160","158","6.9 %","8.6 %",".074",".269",".250",".303",".324",".292","80","19.0","","3.1","1003970"
"Bert Campaneris","- - -","488","1730","367","9","198","117","83","6.6 %","12.1 %",".068",".275",".244",".299",".312",".280","71","4.0","","3.1","1001868"
"Mark Salas","- - -","487","1410","319","38","142","143","3","6.3 %","11.6 %",".142",".255",".247",".300",".389",".303","84","-11.0","","3.1","1011376"
"Alan Bannister","- - -","830","3116","756","19","397","279","94","8.8 %","9.0 %",".087",".294",".272",".337",".359",".319","95","-68.0","","3.1","1000515"
"Barry Foote","- - -","315","1044","218","32","90","112","6","6.4 %","12.7 %",".158",".232",".226",".279",".384",".294","74","9.0","","3.1","1004210"
"Mike Vail","- - -","564","1382","367","31","121","193","3","4.8 %","18.9 %",".130",".330",".283",".317",".413",".320","93","3.0","","3.0","1013309"
"Kurt Stillwell","- - -","941","3389","758","33","350","306","38","7.8 %","13.1 %",".100",".279",".249",".310",".349",".295","80","-59.0","","3.0","1012536"
"Keith Miller","- - -","429","1436","340","11","187","89","63","6.8 %","13.8 %",".090",".301",".262",".324",".352",".314","95","-19.0","","3.0","1008910"
"Aurelio Rodriguez","- - -","604","1891","419","33","147","180","2","3.8 %","12.4 %",".114",".256",".237",".268",".350",".276","67","25.0","","3.0","1011100"
"Damon Berryhill","- - -","477","1647","363","36","122","189","3","5.5 %","18.3 %",".127",".272",".238",".280",".365",".285","72","-1.0","","3.0","1000904"
"Steve Braun","- - -","657","1465","300","17","133","115","13","15.2 %","10.1 %",".093",".266",".246",".362",".338",".326","101","-10.0","","2.9","1001366"
"Mark McLemore","- - -","532","1937","422","9","244","173","77","9.1 %","13.8 %",".069",".287",".248",".317",".317",".290","76","11.0","","2.9","1088"
"Gary Allenson","- - -","382","1222","235","19","114","131","3","10.6 %","15.7 %",".104",".251",".221",".307",".325",".289","71","3.0","","2.9","1000141"
"Bobby Brown","- - -","474","1393","313","26","183","130","110","6.7 %","17.1 %",".110",".280",".245",".295",".355",".300","85","9.0","","2.9","1001497"
"Joe Girardi","- - -","376","1314","324","6","108","101","16","5.9 %","12.3 %",".072",".305",".269",".316",".342",".292","71","2.0","","2.9","280"
"Roy White","Yankees","324","1237","276","25","140","122","30","11.3 %","9.2 %",".121",".267",".258",".342",".379",".323","101","-2.0","","2.9","1013890"
"Dean Palmer","Rangers","389","1522","303","74","200","206","21","9.7 %","27.5 %",".220",".265",".225",".306",".445",".332","105","-41.0","","2.8","482"
"Reid Nichols","- - -","493","1294","308","22","156","131","27","7.7 %","11.5 %",".125",".286",".266",".326",".391",".317","90","2.0","","2.8","1009567"
"Fred Manrique","- - -","454","1459","340","20","151","151","18","4.5 %","16.4 %",".105",".294",".254",".292",".360",".289","77","0.0","","2.8","1008076"
"Craig Worthington","- - -","334","1299","261","29","119","132","3","11.3 %","19.4 %",".117",".272",".231",".323",".348",".308","93","-15.0","","2.8","1014261"
"Mariano Duncan","- - -","898","3575","862","64","436","326","153","4.4 %","17.5 %",".121",".300",".259",".297",".380",".306","89","-86.0","","2.8","1003554"
"Junior Kennedy","- - -","367","1167","255","4","112","95","12","10.1 %","11.8 %",".052",".281",".250",".324",".301",".287","74","12.0","","2.8","1006845"
"Jeff Huson","- - -","419","1320","266","6","153","85","43","10.3 %","11.2 %",".068",".260",".233",".313",".301",".288","77","-4.0","","2.8","1006229"
"Gene Larkin","Twins","748","2670","618","32","275","266","23","10.0 %","10.4 %",".108",".288",".266",".348",".374",".324","97","-22.0","","2.8","1007347"
"Juan Bonilla","- - -","413","1616","375","7","145","101","7","7.2 %","6.7 %",".061",".272",".256",".314",".317",".285","78","-3.0","","2.7","1001169"
"Luis Aguayo","- - -","483","1244","260","37","142","109","7","7.6 %","17.7 %",".158",".260",".236",".304",".393",".307","89","-15.0","","2.7","1000085"
"Rennie Stennett","- - -","477","1706","426","11","156","154","37","5.3 %","6.3 %",".068",".280",".268",".309",".336",".284","73","7.0","","2.7","1012484"
"Chris Bando","- - -","468","1467","292","27","134","142","1","9.4 %","13.4 %",".102",".246",".227",".300",".329",".284","72","-3.0","","2.7","1000504"
"Thomas Howard","- - -","343","1093","263","13","119","90","35","5.9 %","17.5 %",".099",".309",".262",".305",".360",".296","80","18.0","","2.7","1006090"
"Glenallen Hill","- - -","361","1259","290","54","151","160","33","6.4 %","21.6 %",".195",".279",".249",".299",".445",".330","103","-8.0","","2.7","1005820"
"Larry Harlow","- - -","391","1265","270","12","158","72","26","12.3 %","16.1 %",".092",".294",".247",".343",".339",".314","96","-11.0","","2.6","1005369"
"Wayne Tolleson","- - -","794","2614","559","9","301","133","108","8.4 %","14.7 %",".052",".284",".241",".307",".293",".280","70","-6.0","","2.6","1013103"
"Jerry Turner","- - -","589","1536","353","40","176","199","31","7.9 %","13.1 %",".132",".269",".254",".315",".386",".313","97","-10.0","","2.6","1013228"
"Tracy Jones","- - -","479","1434","356","27","173","164","62","7.0 %","9.8 %",".114",".287",".273",".329",".388",".323","99","-8.0","","2.5","1006600"
"Butch Hobson","- - -","659","2503","570","90","280","363","11","6.7 %","20.2 %",".178",".280",".250",".299",".428",".321","92","-50.0","","2.5","1005872"
"Tim Corcoran","- - -","469","1213","283","12","120","128","4","10.7 %","8.4 %",".086",".284",".270",".349",".355",".316","94","3.0","","2.4","1002621"
"Gary Alexander","- - -","400","1371","280","53","156","195","7","10.4 %","26.5 %",".186",".283",".233",".313",".419",".323","99","-26.0","","2.3","1000123"
"Pat Putnam","- - -","654","2174","508","63","223","255","10","6.6 %","12.0 %",".151",".264",".255",".306",".406",".312","92","-3.0","","2.2","1010577"
"Bill Spiers","Brewers","466","1630","379","16","204","161","45","6.2 %","13.4 %",".086",".289",".256",".305",".342",".293","80","-20.0","","2.2","1012338"
"Al Woods","- - -","614","2203","538","35","233","196","23","7.6 %","8.2 %",".116",".282",".271",".326",".387",".317","90","-8.0","","2.2","1014234"
"Miguel Dilone","- - -","713","2156","526","6","296","129","258","6.5 %","9.1 %",".068",".293",".266",".317",".335",".312","92","-18.0","","2.2","1003309"
"Wes Chamberlain","Phillies","291","1059","256","36","120","140","19","5.6 %","17.8 %",".177",".286",".259",".302",".436",".328","102","-10.0","","2.1","1002126"
"Tom O'Malley","- - -","442","1366","310","13","117","131","2","9.7 %","11.1 %",".085",".281",".256",".329",".340",".299","86","-9.0","","2.1","1009798"
"Darren Lewis","- - -","315","1247","269","4","167","82","89","8.2 %","9.6 %",".058",".271",".245",".314",".303",".293","82","-3.0","","2.1","286"
"Jeff Reed","- - -","561","1739","363","19","113","131","2","9.0 %","12.9 %",".087",".261",".235",".304",".323",".282","72","-13.0","","2.1","1010770"
"Greg Briley","- - -","555","1670","384","29","172","135","65","7.4 %","15.6 %",".119",".285",".253",".310",".372",".311","91","-9.0","","2.1","1001431"
"Mark Lemke","Braves","540","1758","361","17","160","131","2","9.9 %","8.5 %",".081",".248",".234",".309",".315",".279","67","18.0","","2.0","1007516"
"Luis Alicea","Cardinals","340","1129","242","6","101","102","14","9.5 %","12.8 %",".096",".276",".244",".320",".340",".299","84","-6.0","","2.0","584"
"Bryan Little","- - -","301","1072","226","3","126","77","8","11.2 %","7.4 %",".061",".263",".245",".333",".306",".295","83","-8.0","","2.0","1007658"
"Mike Jorgensen","- - -","696","1566","315","30","162","168","14","12.3 %","16.1 %",".113",".266",".235",".331",".348",".308","92","-2.0","","2.0","1006622"
"Mickey Morandini","Phillies","357","1376","317","8","151","86","37","6.8 %","14.6 %",".086",".295",".253",".308",".340",".298","82","-6.0","","2.0","1009151"
"Willie McCovey","Giants","414","1464","325","56","128","223","4","10.4 %","17.5 %",".177",".271",".251",".328",".428",".332","106","-28.0","","1.9","1008423"
"Frank Taveras","- - -","723","3028","733","2","350","141","212","4.7 %","10.3 %",".069",".291",".261",".299",".330",".289","77","-53.0","","1.9","1012852"
"Cecil Espy","- - -","499","1385","304","7","160","108","103","7.5 %","20.0 %",".077",".305",".244",".301",".321",".288","77","8.0","","1.9","1003832"
"Joel Skinner","- - -","485","1551","329","17","119","136","3","5.2 %","25.0 %",".083",".299",".228",".269",".311",".261","58","8.0","","1.9","1012039"
"Dane Iorg","- - -","728","1782","455","14","149","216","5","6.0 %","10.1 %",".101",".299",".276",".317",".378",".308","89","-7.0","","1.9","1006267"
"Jeff Newman","- - -","641","2204","460","63","184","229","7","5.1 %","16.2 %",".136",".241",".225",".265",".361",".276","70","-1.0","","1.8","1009543"
"Rex Hudler","- - -","419","1020","239","21","135","70","77","4.1 %","15.2 %",".130",".278",".250",".284",".380",".295","84","-1.0","","1.8","1006131"
"Ted Sizemore","- - -","391","1457","333","7","151","102","20","7.8 %","6.8 %",".064",".268",".254",".314",".318",".278","63","18.0","","1.8","1012027"
"Jerry Royster","- - -","1174","4071","904","35","482","304","163","8.8 %","11.6 %",".088",".277",".250",".317",".337",".298","78","-43.0","","1.8","1011270"
"Eric Anthony","Astros","428","1502","301","49","159","189","14","9.1 %","21.4 %",".154",".255",".224",".295",".378",".300","88","-2.0","","1.8","1000273"
"Jerome Walton","- - -","344","1335","308","12","178","85","47","7.9 %","16.3 %",".085",".304",".258",".324",".343",".308","86","-12.0","","1.8","1013593"
"Lee May","- - -","568","2114","499","81","225","299","12","6.1 %","19.6 %",".164",".281",".254",".298",".418",".316","98","-10.0","","1.8","1008303"
"Todd Cruz","- - -","497","1634","336","34","133","154","9","3.6 %","19.4 %",".113",".254",".220",".251",".333",".254","52","28.0","","1.7","1002844"
"Brad Komminsk","- - -","349","1119","215","23","140","105","39","10.2 %","23.1 %",".118",".270",".218",".301",".336",".292","77","15.0","","1.7","1007092"
"Jerry Dybzinski","- - -","373","1037","213","3","108","93","32","6.8 %","10.5 %",".056",".261",".234",".293",".290",".272","64","5.0","","1.7","1003610"
"Darryl Motley","- - -","399","1420","324","44","156","159","19","4.7 %","13.1 %",".159",".251",".243",".280",".402",".296","81","10.0","","1.7","1009260"
"Biff Pocoroba","Braves","469","1267","284","20","101","136","5","11.3 %","6.8 %",".109",".264",".259",".345",".368",".316","88","-30.0","","1.7","1010403"
"Hosken Powell","- - -","582","1993","470","17","241","161","43","7.2 %","8.2 %",".090",".275",".259",".314",".349",".303","82","7.0","","1.7","1010486"
"Luis Rivera","- - -","669","2291","479","25","222","194","19","6.9 %","17.7 %",".098",".275",".231",".289",".329",".279","68","-16.0","","1.7","1011003"
"Pete LaCock","Royals","391","1214","306","12","137","151","6","7.4 %","7.2 %",".103",".289",".277",".329",".380",".318","94","-1.0","","1.7","1007238"
"Dave Chalk","- - -","442","1623","365","7","136","117","20","8.7 %","9.0 %",".060",".279",".256",".327",".316",".295","84","-26.0","","1.7","1002114"
"Mark Carreon","- - -","432","1179","289","38","129","139","9","6.5 %","12.5 %",".152",".277",".267",".317",".419",".327","105","-26.0","","1.6","1001989"
"Mike Kingery","- - -","441","1230","279","15","138","114","25","7.6 %","12.4 %",".108",".278",".252",".309",".360",".298","81","8.0","","1.6","1006928"
"Floyd Rayford","- - -","354","1115","255","38","112","117","4","4.9 %","20.2 %",".152",".276",".244",".283",".397",".300","85","-15.0","","1.6","1010724"
"Andujar Cedeno","Astros","290","1079","242","22","111","105","15","6.6 %","22.9 %",".134",".305",".246",".299",".380",".300","86","-22.0","","1.6","1002099"
"Mickey Brantley","Mariners","300","1222","295","32","154","125","34","5.5 %","11.1 %",".148",".269",".259",".300",".407",".313","89","-8.0","","1.6","1001360"
"Willie Horton","- - -","513","2078","504","63","202","277","6","7.3 %","17.7 %",".148",".298",".266",".320",".413",".325","97","-2.0","","1.6","1006038"
"Rick Schu","- - -","558","1725","386","41","189","134","17","8.1 %","16.3 %",".138",".276",".247",".311",".385",".309","91","-30.0","","1.6","1011650"
"Jim Spencer","- - -","499","1672","357","67","192","207","3","8.4 %","11.8 %",".181",".230",".237",".300",".417",".312","93","-3.0","","1.5","1012325"
"Mackey Sasser","- - -","500","1237","313","16","102","156","1","4.4 %","8.4 %",".112",".281",".270",".300",".382",".295","85","-16.0","","1.5","1011452"
"Kurt Bevacqua","- - -","612","1468","313","19","120","194","6","10.4 %","11.9 %",".106",".265",".245",".321",".350",".300","87","-13.0","","1.5","1000935"
"Jose Vizcaino","- - -","334","1142","276","5","111","83","18","6.0 %","11.6 %",".065",".296",".265",".309",".330",".288","71","1.0","","1.5","577"
"Jose Offerman","Dodgers","375","1497","329","3","161","102","57","10.5 %","14.6 %",".062",".301",".254",".334",".316",".298","86","-37.0","","1.5","205"
"Steve Nicosia","- - -","340","1044","233","11","86","88","5","8.2 %","8.6 %",".097",".263",".248",".310",".345",".290","78","-13.0","","1.5","1009575"
"Gerald Perry","- - -","1052","3350","794","56","367","373","141","9.2 %","10.4 %",".110",".282",".266",".333",".376",".316","93","-35.0","","1.4","1010211"
"Glenn Hoffman","- - -","691","2383","524","23","247","210","5","5.7 %","13.0 %",".089",".272",".242",".291",".331",".279","66","-13.0","","1.4","1005905"
"Greg Myers","- - -","340","1066","238","21","90","112","3","6.3 %","13.9 %",".115",".264",".243",".289",".358",".288","74","-9.0","","1.4","933"
"Max Venable","- - -","667","1561","337","18","176","128","64","7.7 %","14.0 %",".104",".272",".241",".302",".345",".296","84","-4.0","","1.4","1013401"
"Kevin Reimer","- - -","483","1606","376","52","162","204","7","7.2 %","18.5 %",".171",".290",".258",".320",".430",".330","103","-25.0","","1.4","1010807"
"Darnell Coles","- - -","808","2887","641","67","304","335","20","7.3 %","13.6 %",".137",".266",".248",".308",".385",".307","89","-40.0","","1.3","1002436"
"Andy Allanson","- - -","455","1543","343","13","140","129","23","5.2 %","13.7 %",".066",".276",".244",".286",".310",".268","62","-5.0","","1.3","1000130"
"Dann Bilardello","- - -","342","1041","194","18","79","91","4","6.2 %","16.3 %",".100",".230",".204",".257",".305",".250","50","19.0","","1.3","1000963"
"Jim Wohlford","- - -","745","1935","459","16","178","197","38","6.5 %","11.5 %",".094",".286",".260",".306",".354",".292","81","5.0","","1.2","1014179"
"Lloyd McClendon","- - -","490","1278","272","31","141","142","15","10.9 %","12.1 %",".134",".256",".245",".328",".379",".318","96","-19.0","","1.1","1008394"
"Gary DiSarcina","Angels","319","1123","247","6","105","90","15","3.7 %","9.1 %",".061",".255",".236",".273",".297",".258","53","14.0","","1.1","1003322"
"Rafael Landestoy","- - -","520","1367","291","4","134","83","54","7.3 %","9.0 %",".063",".259",".237",".296",".300",".273","73","-7.0","","1.0","1007292"
"Kenny Williams","- - -","412","1253","252","27","136","119","49","4.5 %","23.1 %",".120",".266",".218",".269",".339",".273","66","20.0","","1.0","1014013"
"Broderick Perkins","- - -","503","1365","340","8","127","157","9","5.9 %","8.5 %",".081",".290",".271",".313",".352",".293","85","3.0","","0.9","1010190"
